0;253;236,67;20,94;2
0;215;237,5;20,94;2
0;215;237,5;21;2
0;224;238,33;20,94;2
0;253;237,5;21;2
0;224;235,83;20,94;2
0;254;235;21;2
0;267;233,33;20,94;2
0;267;230,83;20,94;2
0;245;230;20,94;2
0;245;229,17;20,94;2
0;245;228,33;20,94;2
0;221;227,5;20,94;2
0;221;227,5;20,94;2
0;221;228,33;20,94;2
0;221;228,33;20,94;2
0;177;228,33;20,94;2
0;177;228,33;20,94;2
0;191;229,17;20,94;2
0;191;229,17;20,94;2
0;214;230;20,94;2
0;214;230;20,94;2
0;216;231,67;20,94;2
0;214;232,5;20,94;2
0;216;233,33;20,94;2
0;196;233,33;20,94;2
0;216;233,33;20,94;2
0;213;233,33;20,94;2
0;216;232,5;20,94;2
0;213;231,67;20,94;2
0;213;230,83;20,94;2
0;213;231,67;20,94;2
0;229;232,5;20,94;2
0;183;233,33;20,94;2
0;244;234,17;20,94;2
0;244;235;20,94;2
0;207;235;20,94;2
0;196;235;20,94;2
0;207;234,17;20,94;2
0;207;234,17;20,94;2
0;216;232,5;20,94;2
0;229;230;20,94;2
0;229;229,17;20,94;2
0;216;227,5;20,94;2
0;228;225;20,94;2
0;228;223,33;20,94;2
0;228;223,33;20,94;2
0;231;224,17;20,94;2
0;234;225;20,94;2
0;234;225,83;20,94;2
0;231;225,83;20,94;2
0;230;225;20,94;2
0;210;225;20,94;2
0;210;225;20,94;2
0;219;225,83;20,94;2
0;219;226,67;20,94;2
0;219;227,5;20,94;2
0;219;228,33;20,94;2
0;209;228,33;20,94;2
0;209;228,33;20,94;2
0;209;229,17;20,94;2
0;174;228,33;20,94;2
0;174;228,33;20,94;2
0;174;229,17;20,94;2
0;174;230;20,94;2
0;202;231,67;20,94;2
0;202;232,5;20,94;2
0;202;235;20,94;2
0;202;235,83;20,94;2
0;195;236,67;20,94;2
0;195;236,67;20,94;2
0;195;235,83;20,94;2
0;195;235,83;20,94;2
0;211;235,83;20,94;2
0;275;235,83;20,94;2
0;286;235;20,94;2
0;286;234,17;20,87;2
0;286;235;20,94;2
0;222;231,67;20,94;2
0;222;230;20,94;2
0;222;227,5;20,94;2
0;174;225;20,94;2
0;249;223,33;20,94;2
0;249;221,67;20,94;2
0;256;221,67;20,94;2
0;274;220,83;20,94;2
0;274;221,67;20,94;2
0;280;222,5;20,94;2
0;280;222,5;20,94;2
0;277;223,33;20,94;2
0;277;223,33;20,94;2
0;277;224,17;20,94;2
0;209;224,17;20,94;2
0;206;225,83;20,94;2
0;206;225,83;20,87;2
0;206;225,83;20,94;2
0;204;225;20,94;2
0;204;224,17;20,94;2
0;204;224,17;20,87;2
0;204;224,17;20,94;2
0;202;225;20,94;2
0;202;225,83;20,94;2
0;229;226,67;20,94;2
0;245;226,67;20,94;2
0;274;225,83;20,87;2
0;276;225,83;20,94;2
0;276;226,67;20,87;2
0;276;227,5;20,87;2
0;254;226,67;20,87;2
0;248;225,83;20,94;2
0;214;225;20,87;2
0;202;223,33;20,87;2
0;202;221,67;20,94;2
0;202;221,67;20,87;2
0;134;221,67;20,94;2
0;215;221,67;20,87;2
0;217;223,33;20,87;2
0;215;221,67;20,87;2
0;217;222,5;20,87;2
0;227;221,67;20,94;2
0;229;221,67;20,94;2
0;229;221,67;20,87;2
0;229;220,83;20,87;2
0;230;223,33;20,87;2
0;230;223,33;20,87;2
0;230;221,67;20,94;2
0;230;220;20,87;2
0;230;218,33;20,94;2
0;245;217,5;20,87;2
0;208;219,17;20,87;2
0;208;219,17;20,94;2
0;245;220,83;20,87;2
0;245;221,67;20,87;2
1;248;210,83;20,87;2
1;248;209,17;20,94;2
1;242;210,83;20,87;2
1;155;210,83;20,87;2
1;242;219,17;20,87;2
1;209;218,33;20,87;2
1;193;220;20,94;2
1;209;219,17;20,87;2
1;209;219,17;20,87;2
1;209;220,83;20,87;2
1;227;218,33;20,87;2
1;245;218,33;20,87;2
1;227;217,5;20,94;2
